5327,0.005690980236977339,0.004618122708052397,0.00015357691154349595,0.001110232900828123,-0.010160495527088642,0.9995643496513367
5337,0.005485080648213625,0.0037496143486350775,0.00010079021012643352,0.0012310019228607416,-0.0077246688306331635,0.9988033771514893
5347,0.004170289263129234,0.00438352394849062,0.00011521590931806713,2.9986251320224255e-05,-0.008126158267259598,1.0008835792541504
5357,0.0048386650159955025,0.003727731527760625,0.00012577848974615335,-0.0022843300830572844,-0.008900454267859459,1.0014796257019043
5367,0.005065662786364555,0.003498027566820383,0.00013311333896126598,-0.0005359986098483205,-0.009018659591674805,1.001587152481079
5377,0.005952660925686359,0.003496895544230938,0.0001443082874175161,0.0008138161501847208,-0.008080469444394112,1.0019605159759521
5387,0.004146920051425695,0.0045995027758181095,0.00010917690815404058,0.00037480652099475265,-0.008826280944049358,1.0009475946426392
5397,0.005290565080940723,0.003475526813417673,0.0001279505668208003,0.0015769903548061848,-0.008462856523692608,0.9991787672042847
5407,0.005737243685871363,0.004611625336110592,0.00014921132242307067,5.4141033615451306e-05,-0.0095001719892025,0.9975154995918274
5417,0.005515370983630419,0.0034588889684528112,0.0001617251691641286,-0.0012368711177259684,-0.008236067369580269,0.9999850988388062
5427,0.005977895576506853,0.003916864283382893,0.00010712801304180175,0.000867077149450779,-0.007724976632744074,0.9998061060905457
5437,0.005262910854071379,0.004845926538109779,0.00011844230175483972,0.0010947372065857053,-0.009907212108373642,1.0021471977233887
5447,0.005506379995495081,0.004150043707340956,0.00012663507368415594,0.003430677577853203,-0.008372010663151741,1.0019062757492065
5457,0.005511874333024025,0.0032037540804594755,0.00013265326560940593,0.0038424190133810043,-0.007183953188359737,0.997828483581543
5467,0.005977159831672907,0.004154687747359276,0.00015067491040099412,0.0007024568622000515,-0.008124228566884995,0.9993192553520203
5477,0.004076377954334021,0.004614678211510181,0.00010629818279994652,0.0009145413641817868,-0.009498519822955132,0.9993768930435181
5487,0.005994217004626989,0.003678280860185623,0.00012672558659687638,-4.8448073357576504e-05,-0.009789001196622849,1.0004749298095703
5497,0.005997659172862768,0.003920921124517918,0.00013289792696014047,0.0002984470338560641,-0.009111384861171246,1.0013582706451416
5507,0.004783710464835167,0.0053558265790343285,0.00015014252858236432,0.0005549175548367202,-0.009319636970758438,1.0001544952392578
5517,0.005995671730488539,0.004649330396205187,0.00010065572860185057,0.002462283708155155,-0.007910575717687607,1.001474380493164
5527,0.0037694440688937902,0.008019944652915001,0.00011015727795893326,0.001845845370553434,-0.009108914993703365,1.0039093494415283
5537,0.0035320844035595655,0.007296470925211906,0.00013473292347043753,0.0012278517242521048,-0.008085784502327442,0.9988511800765991
5547,0.00497770868241787,0.008275111205875874,0.0001467082474846393,0.00046003685565665364,-0.007803129963576794,0.9986264109611511
5557,0.012312466278672218,0.008086525835096836,0.0001711606455501169,0.0005644163466058671,-0.009085312485694885,0.9996708035469055
5567,0.008858691900968552,0.008551712147891521,0.0002482683048583567,-0.00016878623864613473,-0.01074561569839716,1.0007623434066772
5577,0.01526982057839632,0.005169468931853771,0.0002070644695777446,0.0008180693839676678,-0.01048120204359293,1.0013046264648438
5587,0.014532367698848248,0.005168384872376919,0.0002903076237998903,0.0011544578010216355,-0.012173407711088657,1.0023465156555176
5597,0.016496652737259865,0.0046914685517549515,0.00021395627118181437,0.0002093078219331801,-0.011008192785084248,1.0017915964126587
5607,0.016993917524814606,0.004649497102946043,0.00013465061783790588,0.00011739521141862497,-0.00686378451064229,0.9993314743041992
5617,0.01749778352677822,0.004606772214174271,0.00014214293332770467,0.0018677536863833666,-0.007584438659250736,0.9993178844451904
5627,0.018007956445217133,0.004564165137708187,0.00014921219553798437,0.0030624126084148884,-0.008839204907417297,1.0010842084884644
5637,0.01852586306631565,0.0045210872776806355,0.0001565127749927342,0.0010841329349204898,-0.008583826944231987,1.0011134147644043
5647,0.019051481038331985,0.004476901143789291,0.0001649032928980887,-0.0015020256396383047,-0.01100563071668148,0.9986482858657837
5657,0.019582193344831467,0.004429889842867851,0.00010218734678346664,-0.00011965232988586649,-0.007928202860057354,1.000168800354004
5667,0.020118266344070435,0.004381495527923107,0.00010630425822455436,0.000673680508043617,-0.009244931861758232,1.0003677606582642
5677,0.0206600371748209,0.004331690724939108,0.00011062769044656307,-0.0015392894856631756,-0.009567482396960258,1.0015017986297607
